,processo,objeto,valor_estimado,prazo,tipo,data,texto
136,," Registro de precos para eventual contratacao de servicos de
organizacao de eventos e correlatos, a serem realizados nas dependencias internas e externas da Camara
Legislativa do Distrito Federal, sob demanda, abrangendo o planejamento operacional, apoio logistico,
organizacao, execucao, montagem de infraestrutura,  fornecimento de bens e  mao-de-obra,
independentemente da prestacao de servicos concomitantes, utilizando mobiliario necessario e adequado,
fornecimento de layouts para estandes e exposicoes, compreendendo a montagem, desmontagem, limpeza,
manutencao, sonorizacao, iluminacao, instalacoes eletrica e equipamentos, conforme os requisitos e
condicoes estabelecidos no Termo de Referencia - Anexo I, do Edital","6.014.928,12",, menor preco,"10/10/2019, as 14:30","
PREGAO ELETRONICO No 34/2019
Processo: 001-001334/2019. Objeto: Registro de precos para eventual contratacao de servicos de
organizacao de eventos e correlatos, a serem realizados nas dependencias internas e externas da Camara
Legislativa do Distrito Federal, sob demanda, abrangendo o planejamento operacional, apoio logistico,
organizacao, execucao, montagem de infraestrutura,  fornecimento de bens e  mao-de-obra,
independentemente da prestacao de servicos concomitantes, utilizando mobiliario necessario e adequado,
fornecimento de layouts para estandes e exposicoes, compreendendo a montagem, desmontagem, limpeza,
manutencao, sonorizacao, iluminacao, instalacoes eletrica e equipamentos, conforme os requisitos e
condicoes estabelecidos no Termo de Referencia - Anexo I, do Edital. Valor estimado: R$ 6.014.928,12.
Data/hora da Sessao Publica: 10/10/2019, as 14:30. Local: Internet, no endereco www.comprasnet.gov.br.
Tipo: menor preco. O edital encontra-se nos enderecos: www.comprasnet.gov.br (UASG 974004) e
www.cl.df.gov.br, no link transparencia. Maiores informacoes (61) 3348-8650.
Brasilia/DF, 26 de setembro de 2019
DOUGLAS BRUNO GONCALVES DE LAET
Pregoeiro"
137,00050-00028014/2019-20," Registro de precos para futura
aquisicao de materiais de higiene pessoal, limpeza e conservacao, cama, copa, leite materno infantil,
material escolar e material de atividade esportiva para atender demanda dos internos do Sistema
Penitenciario e para atender demanda da Subsecretaria do Sistema Penitenciario da Secretaria de Estado de
Seguranca Publica do Distrito Federal","12.376.035,34"," Entrega: ate 30
dias corridos contados do recebimento da Nota de Empenho e/ou da assinatura do contrato. Vigencia: da
Ata de Registro de Precos: 12 meses; do Contrato: 90 (noventa) dias a partir da data da assinatura. ", Menor Preco,10/10/2019 as 09:30,"
PREGAO ELETRONICO No 27/2019
Processo: 00050-00028014/2019-20. TIPO: Menor Preco. OBJETO: Registro de precos para futura
aquisicao de materiais de higiene pessoal, limpeza e conservacao, cama, copa, leite materno infantil,
material escolar e material de atividade esportiva para atender demanda dos internos do Sistema
Penitenciario e para atender demanda da Subsecretaria do Sistema Penitenciario da Secretaria de Estado de
Seguranca Publica do Distrito Federal. VALOR ESTIMADO: R$ 12.376.035,34. PRAZOS: Entrega: ate 30
dias corridos contados do recebimento da Nota de Empenho e/ou da assinatura do contrato. Vigencia: da
Ata de Registro de Precos: 12 meses; do Contrato: 90 (noventa) dias a partir da data da assinatura. DATA
DA SESSAO PUBLICA: 10/10/2019 as 09:30 horas no www.comprasgovernamentais.gov.br. UASG
450107. Edital esta disponivel no endereco acima e no http://licitacoes.ss p . d f . g o v. b r.
Brasilia/DF, 26 de setembro de 2019
AMILCAR UBIRATAN URACH VIEIRA
Coordenador"
138,," Contratacao de servicos tecnicos especializados de atendimento remoto (primeiro nivel) e
presencial (segundo nivel) de tecnologia de informacao e comunicacao Processo SEI no","379.245,48",,,," - PREGAO ELETRONICO No 09/2019
Objeto: Contratacao de servicos tecnicos especializados de atendimento remoto (primeiro nivel) e
presencial (segundo nivel) de tecnologia de informacao e comunicacao Processo SEI no. 00197-
00002408/2019-75. Valor estimado: R$ 379.245,48 (trezentos e setenta e nove mil duzentos e quarenta e
cinco reais e quarenta e oito centavos), para o periodo de 12 (doze) meses. Programa de trabalho
04.126.6001.2557.2606, naturezas da despesa 3.3.90.39. Copia do Edital encontra-se a disposicao sem
onus, no sitio www.comprasgovernamentais.gov.br e www.adasa.df.gov.br e no endereco: Setor Ferroviario
- Parque Ferroviario de Brasilia - Estacao Rodoferroviaria, Sobreloja Ala Norte, Cep: 70631-900 - Brasilia
- DF. Abertura da licitacao: 14/10/2019 as 10:00h em sessao publica processada no sitio do
Comprasgovernamentais, nos termos do Edital.
EDUARDO LOBATO BOTELHO
Pregoeiro"
139,00197-00002485/2019-25," Contratacao de assinatura de 260 (duzentas e sessenta) licencas da solucao em nuvem
Microsoft Office 365, integrante da modalidade enterprise agreement subscription","319.682,20",,,,"
PREGAO ELETRONICO 08/2019
Objeto: Contratacao de assinatura de 260 (duzentas e sessenta) licencas da solucao em nuvem
Microsoft Office 365, integrante da modalidade enterprise agreement subscription. Processo SEI no.
00197-00002485/2019-25. Valor estimado: R$ 319.682,20 (trezentos e dezenove mil seiscentos e
oitenta e dois reais e vinte centavos), para o periodo de 12 (doze) meses. Programa de trabalho
04.126.6001.2557.2606, naturezas da despesa 3.3.90.39. Copia do Edital encontra-se a disposicao sem
onus, no sitio www.comprasgovernamentais.gov.br e www.adasa.df.gov.br e no endereco: Setor
Ferroviario - Parque Ferroviario de Brasilia - Estacao Rodoferroviaria, Sobreloja Ala Norte, Cep:
70631-900 - Brasilia - DF. Abertura da licitacao: 17/10/2019 as 10:00h em sessao publica processada
no sitio do Comprasgovernamentais, nos termos do Edital.
EDUARDO LOBATO BOTELHO
Pregoeiro"
140,00072-00001708/2019-99,,"1.070.113,30"," de entrega: Conforme Termo de Referencia.
Recebimento das Propostas: ate 25/10/2019 as 14h00min no endereco eletronico www.comprasnet.gov.br
UASG 926241. "," Contratacao de empresa especializada para a prestacao de
servicos de transporte, distribuicao, plantio de mudas de especies nativas do Bioma Cerrado com
manutencao e monitoramento das mesmas e a contratacao de servicos de semeadura direta em 25 ha (vinte
e cinco hectares) de especies vegetais nativas do Bioma Cerrado com manutencao e monitoramento das
mesmas por 03 (tres) anos na Bacia Hidrografica do Pipiripau, Regiao Administrativa de Planaltina - RA
- VI - Brasilia - DF, no ambito do Programa Produtor de Agua - Projeto Pipiripau",25/10/2019 as 14h01,"
PREGAO ELETRONICO No 12/2019
Processo :00072-00001708/2019-99. Tipo: Contratacao de empresa especializada para a prestacao de
servicos de transporte, distribuicao, plantio de mudas de especies nativas do Bioma Cerrado com
manutencao e monitoramento das mesmas e a contratacao de servicos de semeadura direta em 25 ha (vinte
e cinco hectares) de especies vegetais nativas do Bioma Cerrado com manutencao e monitoramento das
mesmas por 03 (tres) anos na Bacia Hidrografica do Pipiripau, Regiao Administrativa de Planaltina - RA
- VI - Brasilia - DF, no ambito do Programa Produtor de Agua - Projeto Pipiripau., conforme especificacao
constante no Termo de Referencia Anexo I do Edital. Integram a este Edital todos os seus Anexos. Valor
estimado: R$ 1.070.113,30 (um milhao setenta mil centro e treze reais e trinta centavos). Programa de
Trabalho: 20.122.6210.4116.0001. Fonte: 432. Prazo de entrega: Conforme Termo de Referencia.
Recebimento das Propostas: ate 25/10/2019 as 14h00min no endereco eletronico www.comprasnet.gov.br
UASG 926241. Data da Sessao Publica: 25/10/2019 as 14h01min. Edital disponivel no endereco descrito
acima.
JOAO DE DEUS ABREU SOARES
Pregoeiro"
141,00050-00018691/2018-59," Registro de precos para futura
aquisicao de equipamentos (escada telescopica, esclerometro, detector de metais, fissurometro, chave teste,
termometro, alicate wattimetro, alicate terrometro, anemometro, luximetro, decibelimetro, escalimetro,
nivelador a laser, lona de PVC, bota de PVC, colete de sinalizacao, gerador portatil, fita de isolamento de
area, mascara facial inteira, par de luva de vaqueta, cone para sinalizacao, lanterna ante explosao, detector
de gases, estacao de calibracao detector de gases, oculos de protecao), para atender demanda da
Coordenacao de Engenharia e Arquitetura/COENG e da Subsecretaria do Sistema de Defesa Civil da
Secretaria de Estado de Seguranca Publica do Distrito Federal","169.385,21"," Entrega: ate 30 dias corridos contados da data de recebimento da Nota de Empenho ou da
assinatura do contrato, quando houver contrato. Vigencia: da Ata de Registro de Precos: 12 meses; do
Contrato: 120 (cento e vinte) dias a partir da data da assinatura. ", Menor Preco,18/10/2019 as 09:00 horas no www.comprasgovernamentais.gov.br. UASG 450107,"
PREGAO ELETRONICO No 09/2019
PARA PARTICIPACAO EXCLUSIVA DE ME/EPP
Processo: 00050-00018691/2018-59. TIPO: Menor Preco. OBJETO: Registro de precos para futura
aquisicao de equipamentos (escada telescopica, esclerometro, detector de metais, fissurometro, chave teste,
termometro, alicate wattimetro, alicate terrometro, anemometro, luximetro, decibelimetro, escalimetro,
nivelador a laser, lona de PVC, bota de PVC, colete de sinalizacao, gerador portatil, fita de isolamento de
area, mascara facial inteira, par de luva de vaqueta, cone para sinalizacao, lanterna ante explosao, detector
de gases, estacao de calibracao detector de gases, oculos de protecao), para atender demanda da
Coordenacao de Engenharia e Arquitetura/COENG e da Subsecretaria do Sistema de Defesa Civil da
Secretaria de Estado de Seguranca Publica do Distrito Federal. VALOR ESTIMADO: R$ 169.385,21.
PRAZOS: Entrega: ate 30 dias corridos contados da data de recebimento da Nota de Empenho ou da
assinatura do contrato, quando houver contrato. Vigencia: da Ata de Registro de Precos: 12 meses; do
Contrato: 120 (cento e vinte) dias a partir da data da assinatura. DATA DA SESSAO PUBLICA:
18/10/2019 as 09:00 horas no www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel
no endereco acima e no http://www.ssp.df.gov.br/licitacoes/.
Brasilia/DF, 04 de outubro de 2019
AMILCAR UBIRATAN URACH VIEIRA
Coordenador"
142,00050-00028014/2019-20," Registro de precos para futura
aquisicao de materiais de higiene pessoal, limpeza e conservacao, cama, copa, leite materno infantil,
material escolar e material de atividade esportiva para atender demanda dos internos do Sistema
Penitenciario e para atender demanda da Subsecretaria do Sistema Penitenciario da Secretaria de Estado de
Seguranca Publica do Distrito Federal","24.782.476,92"," Entrega: ate 30
dias corridos contados do recebimento da Nota de Empenho e/ou da assinatura do contrato. Vigencia: da
Ata de Registro de Precos: 12 meses; do Contrato: 90 (noventa) dias a partir da data da assinatura. A SSP
informa que alterou os quantitativos constantes no item 4 do Termo de Referencia. NOVA ", Menor Preco,21/10/2019 as 10:00 horas no www.comprasgovernamentais.gov.br. UASG 450107,"
PREGAO ELETRONICO No 27/2019
Processo: 00050-00028014/2019-20. TIPO: Menor Preco. OBJETO: Registro de precos para futura
aquisicao de materiais de higiene pessoal, limpeza e conservacao, cama, copa, leite materno infantil,
material escolar e material de atividade esportiva para atender demanda dos internos do Sistema
Penitenciario e para atender demanda da Subsecretaria do Sistema Penitenciario da Secretaria de Estado de
Seguranca Publica do Distrito Federal. VALOR ESTIMADO: R$ 24.782.476,92. PRAZOS: Entrega: ate 30
dias corridos contados do recebimento da Nota de Empenho e/ou da assinatura do contrato. Vigencia: da
Ata de Registro de Precos: 12 meses; do Contrato: 90 (noventa) dias a partir da data da assinatura. A SSP
informa que alterou os quantitativos constantes no item 4 do Termo de Referencia. NOVA DATA DA
SESSAO PUBLICA: 21/10/2019 as 10:00 horas no www.comprasgovernamentais.gov.br. UASG 450107.
O edital alterado esta disponivel no endereco acima e no http://licitacoes. s s p . d f . g o v. b r.
Brasilia/DF, 04 de outubro de 2019
AMILCAR UBIRATAN URACH VIEIRA
Coordenador"
143,," Objeto: Registro de Precos para eventual aquisicao de computadores portateis (notebook) , incluindo
em cada equipamento o sistema operacional Windows 10 Pro 64 Bits na modalidade OEM, NOVOS e EM
PRIMEIRO USO, abrangendo garantia de funcionamento on-site pelo periodo de 36 (trinta e seis) meses, a fim
de atender as demandas da Secretaria Adjunta de Desenvolvimento Social - SEADS - SEDES/DF,, conforme
especificacoes e condicoes estabelecidas no Edital e seus Anexos, no valor global estimado R$ 591","591.837,60"," de vigencia contratual
12 (doze) meses, com ",,23 de outubro de 2019,"
PREGAO ELETRONICO SRP No 3/2019
(UASG 926210)
Objeto: Objeto: Registro de Precos para eventual aquisicao de computadores portateis (notebook) , incluindo
em cada equipamento o sistema operacional Windows 10 Pro 64 Bits na modalidade OEM, NOVOS e EM
PRIMEIRO USO, abrangendo garantia de funcionamento on-site pelo periodo de 36 (trinta e seis) meses, a fim
de atender as demandas da Secretaria Adjunta de Desenvolvimento Social - SEADS - SEDES/DF,, conforme
especificacoes e condicoes estabelecidas no Edital e seus Anexos, no valor global estimado R$ 591.837,60
(quinhentos e noventa e um mil oitocentos e trinta e sete reais e sessenta centavos), prazo de vigencia contratual
12 (doze) meses, com data e horario marcado para abertura do certame as 11 horas do dia 23 de outubro de 2019,
objeto do procedimento administrativo no 00431-00002991/2018-87 . O Edital podera ser retirado
exclusivamente no endereco eletronico https://www.comprasgovernamentais.gov.br, Informacoes referentes ao
cadastro para participacao  e demais procedimentos serao obtidas  atraves do  endereco
https://www.comprasgovernamentais.gov.br. Brasilia/DF.
Brasilia/DF, 9 de outubro de 2019
JOSEMAR SALVIANO DA SILVA
Pregoeiro"
144,," Registro de precos para eventual contratacao de empresa especializada para aquisicao e instalacao de
equipamento de solucao de telefonia VOIP conforme normas tecnicas definidas pela ANATEL, abrangendo
garantia de funcionamento on-site pelo periodo de 12 (doze) meses, conforme condicoes e especificacoes
constantes neste Termo de Referencia e seus anexos, afim de atender as demandas da SEDES/DF",,,,,"
PREGAO ELETRONICO SRP No 7/2019
(UASG 926210)
Objeto: Registro de precos para eventual contratacao de empresa especializada para aquisicao e instalacao de
equipamento de solucao de telefonia VOIP conforme normas tecnicas definidas pela ANATEL, abrangendo
garantia de funcionamento on-site pelo periodo de 12 (doze) meses, conforme condicoes e especificacoes
constantes neste Termo de Referencia e seus anexos, afim de atender as demandas da SEDES/DF. O sistema
devera ser composto de: Central Privada de Comutacao Telefonica (CPCT) do Tipo PABX Digital e IP
(transmissao de voz sobre dados via rede), controlado por programa armazenado (CPA-T), equipada com"
145,00050-00045458/2019-20," Contratacao de empresa
especializada para prestacao de servico comum de locacao de espaco fisico, infraestrutura fisica, de
apoio operacional, traducao simultanea e alimentacao, para realizacao do I Seminario Internacional
""UM NOVO OLHAR SOBRE A SEGURANCA PUBLICA"", agendado para os dias 25, 26 e 27 de
novembro de 2019, na cidade de Brasilia-DF, tendo para tanto como publico estimado, 450
(quatrocentos e cinquenta) pessoas","534.192,60"," Execucao: nos
dias 25, 26 e 27/11/2019; do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. ", Menor Preco,23/10/2019 as 9:00,"
PREGAO ELETRONICO No 41/2019
Processo: 00050-00045458/2019-20. TIPO: Menor Preco. OBJETO: Contratacao de empresa
especializada para prestacao de servico comum de locacao de espaco fisico, infraestrutura fisica, de
apoio operacional, traducao simultanea e alimentacao, para realizacao do I Seminario Internacional
""UM NOVO OLHAR SOBRE A SEGURANCA PUBLICA"", agendado para os dias 25, 26 e 27 de
novembro de 2019, na cidade de Brasilia-DF, tendo para tanto como publico estimado, 450
(quatrocentos e cinquenta) pessoas. VALOR ESTIMADO: R$ 534.192,60. DOTACAO: UO 24.101 -
SSP/DF. PROG. TRAB: 06.181.6217.3678.0045. N.D. 3.3.90.39. F.R.: 100 PRAZOS: Execucao: nos
dias 25, 26 e 27/11/2019; do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. DATA
DA SESSAO PUBLICA: 23/10/2019 as 9:00 horas no www.comprasgovernamentais.gov.br. UASG
450107. Edital esta disponivel no endereco acima e no http://www.ssp.df.go v. b r / l i c i t a c o e s / .
Brasilia/DF, 10 de outubro de 2019
AMILCAR UBIRATAN URACH VIEIRA
Coordenador"
