,processo,objeto,valor_estimado,prazo,tipo,data,texto
147,nan," Registro de precos para eventual contratacao de servicos de
organizacao de eventos e correlatos, a serem realizados nas dependencias internas e externas da Camara
Legislativa do Distrito Federal, sob demanda, abrangendo o planejamento operacional, apoio logistico,
organizacao, execucao, montagem de infraestrutura,  fornecimento de bens e  mao-de-obra,
independentemente da prestacao de servicos concomitantes, utilizando mobiliario necessario e adequado,
fornecimento de layouts para estandes e exposicoes, compreendendo a montagem, desmontagem, limpeza,
manutencao, sonorizacao, iluminacao, instalacoes eletrica e equipamentos, conforme os requisitos e
condicoes estabelecidos no Termo de Referencia - Anexo I, do Edital","6.014.928,12",nan,nan,nan,"
PREGAO ELETRONICO No 34/2019
Processo:001-001334/2019. Objeto: Registro de precos para eventual contratacao de servicos de
organizacao de eventos e correlatos, a serem realizados nas dependencias internas e externas da Camara
Legislativa do Distrito Federal, sob demanda, abrangendo o planejamento operacional, apoio logistico,
organizacao, execucao, montagem de infraestrutura,  fornecimento de bens e  mao-de-obra,
independentemente da prestacao de servicos concomitantes, utilizando mobiliario necessario e adequado,
fornecimento de layouts para estandes e exposicoes, compreendendo a montagem, desmontagem, limpeza,
manutencao, sonorizacao, iluminacao, instalacoes eletrica e equipamentos, conforme os requisitos e
condicoes estabelecidos no Termo de Referencia - Anexo I, do Edital. Valor estimado: R$ 6.014.928,12"
148,nan," Registro de precos para eventual contratacao de empresa
especializada para prestacao de servico, sob demanda, referente ao fornecimento de Cafe da Manha,
Coffee Breaks, Coqueteis e Almocos para os Eventos Institucionais a serem realizados pela Camara
Legislativa do Distrito Federal, em conformidade com as condicoes, quantidades e exigencias
estabelecidas no Termo de Referencia, Anexo I, do Edital","769.422,00",nan,"
menor preco global",nan,"
PREGAO ELETRONICO No 36/2019
Processo: 001-000816/2019. Objeto: Registro de precos para eventual contratacao de empresa
especializada para prestacao de servico, sob demanda, referente ao fornecimento de Cafe da Manha,
Coffee Breaks, Coqueteis e Almocos para os Eventos Institucionais a serem realizados pela Camara
Legislativa do Distrito Federal, em conformidade com as condicoes, quantidades e exigencias
estabelecidas no Termo de Referencia, Anexo I, do Edital. Valor estimado: R$ 769.422,00. Data/hora
da Sessao Publica: 29/10/2019, as 09:30. Local: Internet, no endereco www.comprasnet.gov.br. Tipo:
menor preco global. O edital encontra-se nos enderecos: www.comprasnet.gov.br (UASG 974004) e
www.cl.df.gov.br, no link transparencia. Maiores informacoes (61) 3348-8650"
149,nan," Contratacao de 75 (setenta e cinco) linhas telefonicas moveis (chips
habilitados com caracteristicas de pos pago) que possuem comunicacao de voz e dados, acesso a Internet,
correio eletronico e mensagens de texto","365.122,20",nan, menor preco global,nan,"
PREGAO ELETRONICO No 37/2019
Processo: 001-001.200/2019. Objeto: Contratacao de 75 (setenta e cinco) linhas telefonicas moveis (chips
habilitados com caracteristicas de pos pago) que possuem comunicacao de voz e dados, acesso a Internet,
correio eletronico e mensagens de texto. Devendo os servicos oferecer as facilidades de roaming nacional
e internacional, automatico, para atender a Camara Legislativa do Distrito Federal. Valor estimado: R$
365.122,20. Data/hora da Sessao Publica: 31/10/2019, as 14:30. Local: Internet, no endereco
www.comprasgovernamentais.gov.br. Tipo: menor preco global. O edital encontra-se nos enderecos:
www.comprasgovernamentais.gov.br (UASG 974004) e www.cl.df.gov.br, no link transparencia. Maiores
informacoes (61) 3348-8650"
150,nan,nan,"272.956,80",nan,nan,nan,"
PREGAO ELETRONICO No 39/2019
Processo: 001-001.070/2019. Contratacao de empresa especializada para prestacao de servicos de
gerenciamento e programacao do sistema telefonico com manutencao preventiva e corretiva, com reposicao
de pecas, da central telefonica de propriedade da Camara Legislativa do Distrito Federal. Valor estimado:
R$ 272.956,80 (Duzentos e setenta e dois mil novecentos e cinquenta e seis reais e oitenta centavos)"
151,00050-00053248/2019-31," Contratacao de empresa para
fornecimento de generos alimenticios para a Residencia Oficial de Aguas Claras-ROAC","264.366,48"," De entrega: ate 3 (tres) dias a contar do recebimento da ordem de
servico. Vigencia do Contrato: 12 (doze) meses a partir da ", Menor Preco,nan,"
PREGAO ELETRONICO No 42/2019
PARA PARTICIPACAO EXCLUSIVA DAS ME/EPP'S/MEI
Processo: 00050-00053248/2019-31. TIPO: Menor Preco. OBJETO: Contratacao de empresa para
fornecimento de generos alimenticios para a Residencia Oficial de Aguas Claras-ROAC. VALOR
ESTIMADO: R$ 264.366,48. PRAZOS: De entrega: ate 3 (tres) dias a contar do recebimento da ordem de
servico. Vigencia do Contrato: 12 (doze) meses a partir da data da assinatura, podendo ser prorrogado"
152,nan,nan,nan,nan,nan,nan,"
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras - CPLIC/TERRACAP, no
uso das atribuicoes que lhe confere a Portaria no 105/2018-PRESI, comunica a realizacao do seguinte
certame"
153,00050-00020715/2019-11," Registro de Precos para futura
aquisicao de switches 24 postas gerenciavel, Cameras IP fixas, full HD 2MP LPR, Cameras IP fixas, full
HD 2MP e Cameras IP moveis PTZ de alta definicao, para atender a ampliacao do Projeto de Video
monitoramento Urbano (CFTV) no Distrito Federal, firmado por meio dos Convenios no 882008/2018 e
880807/2018, celebrados entre a Uniao por intermedio do Ministerio da Justica e o Distrito Federal por
meio da Secretaria de Estado de Seguranca Publica do Distrito Federa","3.835.957,30"," De entrega: 30 (trinta) dias contados do recebimento da Nota de Empenho ou da
assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. ", Menor Preco,nan," - SRP
PREGAO ELETRONICO No 36/2019
Com cota reservada para participacao exclusiva das ME/MEI/EPP's
Processo: 00050-00020715/2019-11. TIPO: Menor Preco. OBJETO: Registro de Precos para futura
aquisicao de switches 24 postas gerenciavel, Cameras IP fixas, full HD 2MP LPR, Cameras IP fixas, full
HD 2MP e Cameras IP moveis PTZ de alta definicao, para atender a ampliacao do Projeto de Video
monitoramento Urbano (CFTV) no Distrito Federal, firmado por meio dos Convenios no 882008/2018 e
880807/2018, celebrados entre a Uniao por intermedio do Ministerio da Justica e o Distrito Federal por
meio da Secretaria de Estado de Seguranca Publica do Distrito Federa. VALOR ESTIMADO: R$
3.835.957,30. PRAZOS: De entrega: 30 (trinta) dias contados do recebimento da Nota de Empenho ou da
assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. DATA
DA SESSAO PUBLICA: 1o/11/2019 as 9:00 horas nowww.comprasgovernamentais.gov.br. UASG 450107"
154,nan," Registro de Precos para eventual complementacao, sob demanda, de
sinalizacao visual e tatil da sede da Camara Legislativa do Distrito Federal","1.638.987,07",nan,nan,nan,"
PREGAO ELETRONICO No 30/2019
Processo: 001-000694/2018. Objeto: Registro de Precos para eventual complementacao, sob demanda, de
sinalizacao visual e tatil da sede da Camara Legislativa do Distrito Federal. Valor estimado: R$
1.638.987,07 (um milhao, seiscentos e trinta e oito mil, novecentos e oitenta e sete reais e sete centavos)"
155,00050-00021032/2019-81," Registro de precos para futura
aquisicao de Equipamentos de Protecao Individual - (EPI), para atender a demanda dos internos do
Sistema Penitenciario, da Subsecretaria do Sistema Penitenciario, da Secretaria de Estado de
Seguranca Publica do Distrito Federal, a fim de minimizar a exposicao a riscos ocupacionais
especificos e prevenir acidentes e incidencia de doencas ocupacionais","253.441,64"," De entrega: ate 30(trinta) dias corridos a contar da data de recebimento da
Nota de Empenho ou da assinatura do contrato. Vigencia do Contrato: 90 (noventa) dias a partir da
data  da  assinatura.  ", Menor Preco,nan,"
PREGAO ELETRONICO No 28/2019
PARA PARTICIPACAO EXCLUSIVA DAS ME/EPP'S/MEI
PROCESSO: 00050-00021032/2019-81. TIPO: Menor Preco. OBJETO: Registro de precos para futura
aquisicao de Equipamentos de Protecao Individual - (EPI), para atender a demanda dos internos do
Sistema Penitenciario, da Subsecretaria do Sistema Penitenciario, da Secretaria de Estado de
Seguranca Publica do Distrito Federal, a fim de minimizar a exposicao a riscos ocupacionais
especificos e prevenir acidentes e incidencia de doencas ocupacionais. VALOR ESTIMADO: R$
253.441,64. PRAZOS: De entrega: ate 30(trinta) dias corridos a contar da data de recebimento da
Nota de Empenho ou da assinatura do contrato. Vigencia do Contrato: 90 (noventa) dias a partir da
data  da  assinatura.  DATA  DA  SESSAO PUBLICA:  04/11/2019  as  14:00  horas  no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / w w w. s s p . d f . g o v. b r / l i c i t a c o e s /
Brasilia/DF, 21 de outubro de 2019
GABRIELLA ALVES DA CUNHA
Pregoeira
PAGINA 34
No 202, terca-feira, 22 de outubro de 2019
Diario Oficial do Distrito Federal
Este documento pode ser verificado no endereco eletronico h t t p : / / w w w. i n . g o v. b r / a u t e n t i c i d a d e . h t m l
pelo codigo 50012019102200034
Documento assinado digitalmente conforme MP no 2.200-2 de 24/08/2001, que institui a
Infraestrutura de Chaves Publicas Brasileira - ICP-Brasil"
156,00050-00043114/2019-86,nan,nan,nan, Menor Preco,nan," - SRP
PREGAO ELETRONICO No 37/2019
COM ITENS PARA PARTICIPACAO EXCLUSIVA DAS ME/MEI/EPP'S
PROCESSO: 00050-00043114/2019-86. TIPO: Menor Preco. OBJETO: Registro de Precos para futura
aquisicao de materiais para manutencao e conservacao de bens imoveis (materiais de construcao), visando
atender demanda para adequacao dos ambientes que receberao 12 (doze) scanners corporais, reformas
estruturais no CIR e CDP, reforma das guaritas do complexo penitenciario da Papuda e outras demandas
do sistema prisional e demais edificios da Secretaria de Estado de Seguranca Publica do Distrito Federal"
157,00050-00030784/2019-32," Contratacao de pessoa juridica
para fornecimento de 02 (duas) fontes para Switch EMC/Brocade e 03 (tres) baterias para VPLEX (produto
da EMC para virtualizacao de Storage), devidamente instaladas","40.118,78",nan, Menor Preco,nan,"
PREGAO ELETRONICO No 32/2019
PARA PARTICIPACAO EXCLUSIVA DAS ME/MEI/EPP'S
PROCESSO: 00050-00030784/2019-32. TIPO: Menor Preco. OBJETO: Contratacao de pessoa juridica
para fornecimento de 02 (duas) fontes para Switch EMC/Brocade e 03 (tres) baterias para VPLEX (produto
da EMC para virtualizacao de Storage), devidamente instaladas. VALOR ESTIMADO: R$ 40.118,78"
158,00197-00002911/2019-21," Aquisicao de 42 pluviometros, 4 modulos registradores de dados e 4 cabos de transferencia de
dados, em lote unico, pelo menor valor global, conforme especificacoes do Termo de Referencia","203.306,58",nan,nan,nan,"
PREGAO ELETRONICO No 11/2019
Objeto: Aquisicao de 42 pluviometros, 4 modulos registradores de dados e 4 cabos de transferencia de
dados, em lote unico, pelo menor valor global, conforme especificacoes do Termo de Referencia. Processo
SEI no 00197-00002911/2019-21. Valor estimado: R$ 203.306,58 (duzentos e tres mil trezentos e seis reais
e cinquenta e oito centavos). Programa de trabalho 17.125.6210.2695.0001, naturezas da despesa 44.90.52"
159,00370-00003247/2019-14,nan,"11.901.466,84"," de Execucao: 300 (trezentos) dias corridos - Prazo de Vigencia do contrato: 390 (trezentos
e noventa) dias corridos - Data e horario de realizacao da licitacao: 28 de novembro de 2019 - as
10:30 horas (horario de Brasilia). A Comissao Especial de Licitacao da SDE torna publico aos
interessados a abertura da licitacao acima na "," empreitada por preco unitario, para contratacao de
empresa especializada em servicos de engenharia para a realizacao da obra de implantacao da linha
aerea de distribuicao em 138 KV, que ligara as subestacoes Santa Maria e Mangueiral a subestacao
do Polo JK, com financiamento do Banco Interamericano de Desenvolvimento - BID",nan," PUBLICA NACIONAL
PROJETO BR-L 1076 - SDE-DF/BID
PROCIDADES - PROGRAMA DE DESENVOLVIMENTO ECONOMICO
DO DISTRITO FEDERAL - ADES
Concorrencia LPN no 04/2019 - SDE/DF - do tipo empreitada por preco unitario, para contratacao de
empresa especializada em servicos de engenharia para a realizacao da obra de implantacao da linha
aerea de distribuicao em 138 KV, que ligara as subestacoes Santa Maria e Mangueiral a subestacao
do Polo JK, com financiamento do Banco Interamericano de Desenvolvimento - BID. - processo n.o
00370-00003247/2019-14 - valor estimado da contratacao: R$ 11.901.466,84 (onze milhoes novecentos
e um mil quatrocentos e sessenta e seis reais e oitenta e quatro centavos) - Programa de Trabalho
22.661.6207.5021.0001 - Modernizacao e Melhoria da Infraestrutura das Areas de Desenvolvimento
Economico do DF, PROCIDADES /DF, natureza de despesa 4.4.90.51, Obras e Instalacoes - fonte 136
- Prazo de Execucao: 300 (trezentos) dias corridos - Prazo de Vigencia do contrato: 390 (trezentos
e noventa) dias corridos - Data e horario de realizacao da licitacao: 28 de novembro de 2019 - as
10:30 horas (horario de Brasilia). A Comissao Especial de Licitacao da SDE torna publico aos
interessados a abertura da licitacao acima na data e horario indicados, na sede desta SDE, no endereco
Setor Comercial Norte, Quadra 02, Bloco ""C"", N 900, 2o andar - Asa Norte - Brasilia - DF. O edital
e seus anexos deverao ser retirados conforme instrucoes contidas exclusivamente no endereco
eletronico site: http://www.sde.df.gov.br//, na pagina principal, aba ""licitacoes"", bem como, para acesso
a outras informacoes acerca do referido certame"
160,nan,nan,nan,nan,nan,nan,"
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras - C P L I C / T E R R A C A P,
no uso das atribuicoes que lhe confere a Portaria no 577/2019 - DIRAF, comunica a realizacao do
seguinte certame"
161,nan,nan,nan,nan,nan,nan," PRESENCIAL No 01/2019
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras - CPLIC/TERRACAP, no
uso das atribuicoes que lhe confere a Portaria no 577/2019 - DIRAF, comunica a realizacao do seguinte
certame"
162,00050-00044400/2019-69," Contratacao de empresa especializada
para realizacao de obra de construcao parcial do Setor D do Complexo Penitenciario da Papuda, incluindo 3
modulos de vivencia da Penitenciaria III do Distrito Federal (PDF III) e modulos comuns de apoio as PDF III e
IV","46.232.631,05"," De execucao: 16 (dezesseis) meses, a partir do
recebimento da ordem de servico; de inicio da execucao: 5 (cinco) dia contados do recebimento da ordem de
servico; de recebimento provisorio: 15 (quinze) dias apos solicitacao da contratada; de recebimento definitivo
ate 90 (noventa) dias contados do recebimento provisorio; de vigencia do contrato: 22 (vinte e dois) meses,
contados da data da assinatura. ", Menor Preco,nan,"
REGIME DIFERENCIADO DE CONTRATACAO No 01/2019-SSPDF
Processo: 00050-00044400/2019-69. TIPO: Menor Preco. OBJETO: Contratacao de empresa especializada
para realizacao de obra de construcao parcial do Setor D do Complexo Penitenciario da Papuda, incluindo 3
modulos de vivencia da Penitenciaria III do Distrito Federal (PDF III) e modulos comuns de apoio as PDF III e
IV. VALOR ESTIMADO: R$ 46.232.631,05. DOTACAO: UO 24.101 - SSP/DF. PROG. TRAB:
14.122.6211.4220.0023. N.D. 4.4.90.51. F.R.: 382. PRAZOS: De execucao: 16 (dezesseis) meses, a partir do
recebimento da ordem de servico; de inicio da execucao: 5 (cinco) dia contados do recebimento da ordem de
servico; de recebimento provisorio: 15 (quinze) dias apos solicitacao da contratada; de recebimento definitivo
ate 90 (noventa) dias contados do recebimento provisorio; de vigencia do contrato: 22 (vinte e dois) meses,
contados da data da assinatura. DATA DA SESSAO PUBLICA: 16/12/2019 as 9:00 horas no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
http://www.ssp.df.gov.br/licitacoes/. Os anexos do edital serao retirados pessoalmente nesta Comissao no SAM
Conjunto A Bloco A Ed. Sede da SSP - 2o andar em dias uteis nesta SSP no horario de 9 a 12 e 14 as 17 horas,
mediante a apresentacao do Anexo XI preenchido e assinado e de uma midia (DVD ou pendrive) com, no
minimo, 4,5GB de espaco livre"
