,texto
2128,"AVISO DE LICITACAO
PREGAO ELETRONICO No 001/2019 - UASG: 925978
PROCESSO: 00098-00013125/2018-96. Objeto: Contratacao, por meio de Registro de Precos, de empresa
especializada para prestacao de servicos tecnicos para: Desenvolvimento, manutencao evolutiva,
manutencao corretiva e manutencao adaptativa, em plataforma Oracle e Prestacao de servicos de
desenvolvimento e manutencao de solucoes de software (web, mobile, java), na modalidade servico de
desenvolvimento de software, para atender o Sistema de Informacao de Transporte SIT, para atender o
Sistema de Controle de Supervisao Operacional - CSO e para atender os diversos Sistemas de Operacao
e Apoio Finalistico do Transporte Urbano do Distrito Federal - DFTrans, conforme caracteristicas e
condicoes estabelecidas no Edital e seus Anexos. Criterio de Julgamento: Menor preco por Lote/Item.
Valor Total Estimado: R$ 3.145.353,75 (tres milhoes, cento e quarenta e cinco mim, trezentos e cinquenta
e tres reais e setenta e cinco centavos). Edital: A partir de 28/12/2018 nas paginas eletronicas:
www.dftrans.df.gov.br e www.comprasgovernamentais.gov.br. Entrega das Propostas: A partir de
28/12/2018 e Abertura da Licitacao: 14/01/2019 as 09:00, ambas no endereco eletronico
w w w. c o m p r a s g o v e r n a m e n t a i s . g o v. b r.
TALITA REBECA LARA DE SOUSA
Pregoeira"
2141,"AVISO DE LICITACAO
PREGAO ELETRONICO PE No 239/2018
PROCESSO: 092.004158/2018. OBJETO: Contratacao de servicos especializados de engenharia para
fornecimento de equipamentos, materiais, servicos de implantacao de rede eletrica de alta e baixa tensao,
incluindo elaboracao e aprovacao de projeto eletrico, em unidades operacionais de pocos rurais dos
Nucleos Rurais do Monjolo, Catingueiro, Capao Seco e Jardim II, pertencentes ao sistema de
abastecimento de agua da Caesb. CRITERIO DE JULGAMENTO: Menor Preco; DOTACAO
ORCAMENTARIA: UO: 22.202; PROGRAMA DE TRABALHO: 17.511.6210.1848/0001; N AT U R E Z A
DE DESPESA: 449051; Codigo de Aplicacao: 22.251.112.011-7; FONTE DE RECURSO: Recursos
Proprios, CODIGO: 21.101.100.000-6. VIGENCIA: 150 dias. ABERTURA: 17/01/2019, as 09 horas no
site www.comprasnet.gov.br (UASG: 974200). INFORMACOES: O edital e seus anexos encontram-se
disponiveis no site: www.caesb.df.gov.br - menu Licitacoes, a partir do dia 27/12/2018. Fone: (61) 3213-
7340, E-mail: licitacao@caesb.df.gov.br.
NARA MAGALHAES DA SILVA
Pregoeira"
2154,"AVISO DE LICITACAO
PREGAO ELETRONICO No 001/2020 - UASG 974002
A fim de atender a demanda do Instituto Brasilia Ambiental (IBRAM) e dos demais orgaos participantes
do Sistema de Registro de Precos do Governo do Distrito Federal, a Subsecretaria de Compras
Governamentais - SCG/SEGEA/SEEC operacionalizara licitacao no sistema Comprasnet, cujo objeto e o
Registro de Precos visando a eventual aquisicao de material de informatica (cartuchos de tinta e de toner),
conforme especificacoes e condicoes constantes do Anexo I do Edital. Valor estimado: R$ 170.704,26
(cento e setenta mil, setecentos e quadro reais e vinte e seis centavos). Tipo de Licitacao: Menor Preco.
Elemento de despesa: 33.90.30. Abertura das propostas dia 08/01/2020, as 09:30 horas. Processo no:
00040-00017799/2019-42. O  edital podera ser retirado  no endereco eletronico
www.comprasgovernamentais.gov.br. Informacoes pelo telefone: (61) 3313.8453.
Brasilia/DF, 19 de dezembro de 2019
KARLA REGINA DA SILVA ROCHA
Pregoeira"
2165,"PREGAO ELETRONICO No 03/2019 - UASG 925046
AVISO DE LICITACAO
O METRO-DF, por meio do Pregoeiro, torna publica a realizacao de licitacao para registro de preco,
objetivando a contratacao de empresa especializada para o fornecimento de dormentes especiais de madeira
de 1a Classe - Sobressalente de Consumo - para as Regioes de Aparelhos de Mudanca de Via (AMV's) na
Via Permanente do METRO-DF, conforme processo n.o 00097-00003659/2018-32. A presente demanda
conta com o valor estimado sigiloso, de acordo com o Art. 34 da Lei no 13.303/2016 e Art. 42 do
Regulamento de Licitacoes e Contratos do METRO-DF. Data e horario limites para o cadastramento das
propostas: ate as 10:00 do dia 7 de janeiro de 2020. O respectivo Edital podera ser retirado nos enderecos
eletronicos www.metro.df.gov.br e www.comprasgovernamentais.gov.br, mediante pre-cadastro realizado
neste ultimo para participacao da licitacao.
ANDERSON LUIZ SENNA COSTA"
2176,"AVISO DE ABERTURA DE LICITACAO - SRP
PREGAO ELETRONICO No 31/2019
PROCESSO SEI-GDF: 00050-00034379/2019-93. TIPO: Menor Preco. OBJETO: Registro de Precos para
futura aquisicao de equipamentos para aparelhar as Unidades Basicas de Saude do Sistema Penitenciario
do Distrito Federal, a fim de corroborar com a assistencia medica, psicologica e social da massa carceraria
do Distrito Federal, para atender demandas da Secretaria de Estado de Seguranca Publica do Distrito
Federal. VALOR ESTIMADO: Sigiloso para as empresas e sera aberto apos o encerramento da etapa de
lances. PRAZOS: De entrega: 30 (trinta) dias contados do recebimento da Nota de Empenho ou da
assinatura do contrato. Vigencia da ata: 12 meses. Do Contrato: 120 (cento e vinte) dias a partir da data
da  assinatura. DATA  DA SESSAO  PUBLICA:  03/01/2020 as  9:30 horas  no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / w w w. s s p . d f . g o v. b r / l i c i t a c o e s / .
Brasilia/DF, 17 de dezembro de 2019.
AMILCAR UBIRATAN URACH VIEIRA"
2186,"AVISOS DE LICITACAO
PREGAO ELETRONICO PE No 301/2019
Processo: 092.006186/2019. OBJETO: Registro de precos para aquisicao de EPI- Equipamento de protecao
e seguranca individual (aventais, bones, botas, camisas, capacetes, coturnos, lentes, locoes repelentes,
luvas, mascaras, dentre outros). CRITERIO DE JULGAMENTO: Menor Preco; DOTACAO
ORCAMENTARIA: UO: 22.202; PROGRAMA DE TRABALHO: 17.122.6001.8517/6977; N AT U R E Z A
DE DESPESA: 33.90.30; Codigo de Aplicacao: 12.403.402.200-0. FONTE DE RECURSO: Recursos
Proprios, CODIGO: 11.101.000.000-3. ENTREGA: 30 dias. VIGENCIA: 365 dias. ABERTURA:
16/01/2020, as 09 horas no site www.comprasnet.gov.br (UASG: 974200). INFORMACOES: O edital e
seus anexos encontram-se disponiveis no site: www.caesb.df.gov.br - menu Licitacoes, a partir do dia
23/12/2019. Fone: (61) 3213-7340, E-mail: licitacao@caesb.df.gov.br.
NARA MAGALHAES DA SILVA
Pregoeira"
2198,"AVISO DE ABERTURA
PREGAO ELETRONICO POR SRP No 125/2019 - UASG 926119
Objeto: Aquisicao de material medico hospitalar (CERA PARA OSSO), em sistema de registro de precos,
para atender as necessidades da Secretaria de Saude - DF, conforme especificacoes e quantitativos
constantes no Anexo I do Edital. PROCESSO: 00060-00014711/2019-66. Total de 01 item (Exclusividade
a ME/EPP). Valor Estimado: R$ 9.738,4500. Cadastro das Propostas: a partir de 11/06/2019. Abertura das
Propostas: 25/06/2019, as 09 horas, horario de Brasilia, no site www.comprasnet.gov.br. O Edital encontra-
se disponibilizado sem onus, no site ou com onus no endereco: SAIN - Setor de Areas Isoladas Norte -
Parque Rural s/no - Asa Norte - Bloco ""A"", 1 andar, sala 83, Central de Compras da SUAG/SES, CEP
70770-200, Brasilia/DF.
PRISCILLA MOREIRA FALCAO FIGUEIREDO
Pregoeira"
2209,"AVISO DE LICITACAO
PREGAO ELETRONICO No 15/2019 - UASG 926334
Objeto: Registro de precos para eventual aquisicao de materiais tecnicos. Processo no 00063-
00001871/2019-61. Total de 01 item (s). Valor Total Global Estimado: R$ 28.315,20. Elementos de
despesas 33.90.30. Programa de Trabalho no 10.303.6202.4081.0001. Fonte de Recursos 138. Data limite
de recebimento das propostas 24/06/2019, as 10:00 horas. O Edital encontra-se disponibilizado, sem onus,
no sitio: www.comprasgovernamentais.gov.br ou www.fhb.df.gov.br, ou com onus no endereco: Setor
Medico Hospitalar Norte-SMHN, Quadra 03, Conjunto A, Bloco 03, Asa Norte - CEP 70710-908 -
Brasilia/DF. A sessao Publica sera processada no sitio do Compras Governamentais, nos termos do
Edital.
SALOMAO SANCHES LEONEL BATISTA
Pregoeiro"
2219,"AVISO DE LICITACAO
PREGAO ELETRONICO No 35-2019
Objeto: aquisicao de material de consumo - CBUQ - concreto betuminoso usinado a quente - faixa c,
conforme especificacoes e condicoes no anexo I do edital, Processo SEI no 00113.00013882/2019-23. Data
e horario para recebimento das propostas: ate 9h00min do dia 25 de junho de 2019, com valor estimado
de R$ 13.377.900,00.
Os respectivos editais poderao ser retirados exclusivamente nos enderecos eletronicos www.der.df.gov.br e
www.licitacoes-e.com.br. Demais informacoes no proprio edital.
Brasilia/DF, 10 de junho de 2018
CELIA MARIA SIQUEIRA LEAL
Diretora"
2230,"AVISO DE LICITACAO
PREGAO ELETRONICO No 14/2019 (*)
Processo: 00054-00054700/2018-62. Objeto: Registro de preco para futura aquisicao de balancas de
precisao para atender a demanda da Policia Militar do Distrito Federal. Valor estimado: R$ 56.272,89
(cinquenta e seis mil, duzentos e setenta e dois reais e oitenta e nove centavos). Tipo: Menor Preco.
Data limite para recebimento das propostas: Dia: 25.06.2019, as 14h (horario de Brasilia/DF). Unidade
Orcamentaria: 170393; Fonte de Recursos: 100; Programa de Trabalho: 288450903-0036.0053;
Elemento  de  Despesa:  4.4.90.52.  Copia  do  Edital  se  encontra  no  sitio
www.comprasgovernamentais.gov.br e em www.pm.df.gov.br. UASG: 926016. Informacoes: 3190-
5555/3190-5556/3190-5557/3190-5559.
Brasilia/DF, 06 de junho de 2019.
STEFANO ENES LOBAO"
2240,"AVISO DE LICITACAO
LICITACAO CEB-G No 001-S01150/2019
Processo: 00311-00000031/2019-84. Objeto: CONTRATACAO DE SERVICOS PARA F O R N E C I M E N TO
DE TIQUETES REFEICAO E ALIMENTACAO PARA EMPREGADOS DA CEB-GERACAO S/A.
Abertura: 04/07/2019, as 10h. Prazo de vigencia: 12 (doze) meses. Valor global estimado: R$ 199.000,00
(cento e noventa e nove mil reais). O Edital podera ser adquirido no Portal de Compras da CEB
Distribuicao (http://compras.ceb.com.br). Demais informacoes, pelos telefones 3465-9012/9297.
Brasilia/DF, 07 de junho de 2019.
MARCELO ANDRADE CRUZ
Presidente da Comissao"
2252,"AVISO DE ABERTURA DE LICITAÇÃO Nº 38/2021 - UASG 926334
A Fundação Hemocentro de Brasília torna público a realização de Licitação, por Menor Preço, para aquisição de MATERIAIS TÉCNICOS, visando atender às demandas das áreas técnicas da Fundação Hemocentro de Brasília, de acordo com as condições, quantidades e exigências estabelecidas no Edital e seus anexos; Processo 00063-00004237/2021-02, valor estimado de R$ 30.466,12 (trinta mil quatrocentos e sessenta e seis reais e doze centavos). Data limite de recebimento das propostas até às 10:00 horas do dia 14/12/2021. O Edital encontra-se disponibilizado, no sítio: www.gov.br/compras, no sítio www.fhb.df.gov.br e no endereço: Setor Médico Hospitalar Norte-SMHN, Quadra 03, Conjunto A, Bloco 03, Asa Norte   CEP 70710-908   Brasília/DF. A sessão Pública será processada no dia 14/12/2021 às 10:00 horas no sítio do Compras Governamentais, nos termos do Edital.

EVANDRO LUIZ DE SOUZA OLIVEIRA

Chefe, Substituto"
2263,"AVISO DE ABERTURA PREGÃO ELETRÔNICO SRP Nº 39/2021 - (UASG 450432)
Objeto: Registro de Preços para eventual aquisição de gênero alimentício perecível - Carne Bovina Congelada   Acém em Peça sem osso -, para o Programa de Alimentação Escolar do Distrito Federal (PAE-DF), conforme especificações e condições estabelecidas neste Termo de Referência e seus Anexos. Total de itens: 08. Valor total estimado: R$ 55.121.089,22 (cinquenta e cinco milhões, cento e vinte e um mil oitenta e nove reais e vinte e dois centavos). Processo 00080- 00188009/2021-88. Cadastro das Propostas: a partir de 26/11/2021. Abertura das Propostas: 10/12/2021, às 10hs, horário de Brasília. O Edital estará disponível nos endereços eletrônicos: www.gov.br/compras/pt-br e https://www.educacao.df.gov.br/pregao-eletronico/.

DIEGO FERNANDEZ GOMES

Pregoeiro"
2274,"AVISO DE LICITAÇÃO   NOVA DATA
PREGÃO ELETRÔNICO PE Nº 313/2021

Processo: 092-00048111/2021. Objeto: Aquisição de café e filtros, na forma do Sistema de Registro de preços - SRP. CRITÉRIO DE JULGAMENTO: Menor Preço. DOTAÇÃO ORÇAMENTÁRIA: UO 22.202. PROGRAMA DE TRABALHO: 17.122.8209.8517/6977. NATUREZA DE DESPESA: 33.90.30. Código de Aplicação: 12.403.402.200-0. FONTE DE RECURSO: Recursos próprios da Caesb, código: 11.101.000.000-3. ENTREGA: 10 dias. VIGÊNCIA: 365 dias. NOVA DATA DE ABERTURA: 13/12/2021, às 09 horas no site https://www.gov.br/compras/pt-br (UASG: 974200). INFORMAÇÕES: O edital e seus anexos encontram-se disponíveis nos sites: www.caesb.df.gov.br   menu Licitações e https://www.gov.br/compras/pt-br, a partir do dia 26/11/2021. Fone: (61) 3213-7340, E-mail: licitacao@caesb.df.gov.br.

ELISA TEREZINHA HAMMES

Pregoeira"
2285,"AVISO DE ABERTURA PREGÃO ELETRÔNICO Nº 36/2021 - (UASG 450432)
Objeto: Registro de Preços para eventual aquisição de materiais de acessibilidade - Kit educacional, (reglete, prancheta e punção) para o atendimento às necessidades pedagógicas de aprendizagem apresentadas pelos estudantes com deficiência visual/cegos matriculados na rede pública de ensino do Distrito Federal, conforme as especificações contidas nesse Edital e seus anexos. Total de itens: 03. Valor total estimado: R$ 4.999,00 (quatro mil novecentos e noventa e nove reais).  Processo 00080-00113732/2020-22. Cadastro das Propostas: a partir de 24/11/2021. Abertura das Propostas: 08/12/2021,  às 10hs, horário de Brasília. O Edital estará disponível nos endereços eletrônicos: https://www.gov.br/compras/pt-br e http://www.se.df.gov.br/pregao-eletronico-sistema-de-registro-de-precos/.

DIEGO FERNANDEZ GOMES

Pregoeiro"
2297,"AVISO DE ABERTURA PREGÃO ELETRÔNICO Nº 37/2021 - (UASG 450432)
Objeto: Contratação de empresa especializada para a prestação de serviços técnicos em elaboração e calibragem de itens para avaliação em larga escala, sistema de teste de fluência destinado a avaliação de estudantes matriculados nos 2º e 3º anos do Ensino Fundamental, elaboração e correção de avaliações em larga escala aplicadas de forma censitária na Rede Pública de Ensino do Distrito Federal, desde o 2º ano do Ensino Fundamental à 3º série do Ensino Médio, no intuito de instituir e regulamentar o Sistema Permanente de Avaliação Educacional do Distrito Federal (SIPAEDF) e Simulado ENEM, conforme as especificações contidas nesse Edital e seus anexos. Total de itens: 01. Valor total estimado:  R$ 2.081.858,38 (dois milhões, oitenta e um mil, oitocentos e cinquenta e oito reais e trinta e oito centavos).  Processo 00080-00195040/2020-94. Cadastro das Propostas: a partir de 24/11/2021. Abertura das Propostas: 08/12/2021,  às 10hs, horário de Brasília. O Edital estará disponível nos endereços eletrônicos: https://www.gov.br/compras/pt-br e http://www.se.df.gov.br/pregao-eletronico-sistema-de-registro-de-precos/.

RENI FERNANDES

Pregoeiro"
2308,"AVISO DE ABERTURA PREGÃO ELETRÔNICO Nº 34/2021 - (UASG 450432)
Objeto: Aquisição de dicionários de Libras/Português/Libras destinados à utilização dos estudantes com Surdez/Deficiência Auditiva, matriculados na Escola Bilíngue Libras e Português Escrito de Taguatinga, de acordo com o título e as especificações relacionadas a seguir e no Anexo I, conforme as especificações contidas nesse Edital e seus anexos. Total de item: 01. Valor total estimado: R$ 2.320,00 (dois mil trezentos e vinte reais). Processo 00080-00113729/2020-17. Cadastro das Propostas: a partir de 28/10/2021. Abertura das Propostas: 11/11/2021, às 10hs, horário de Brasília. O Edital estará disponível nos endereços eletrônicos:www.comprasgovernamentais.gov.br ehttps://www.educacao.df.gov.br/pregao-eletronico/

DIEGO FERNANDEZ GOMES

Pregoeiro"
2312,"AVISO DE LICITAÇÃO   ABERTURA (*)
PREGÃO ELETRÔNICO Nº 54/2021

Processo: 00053-00087185/2021-21. TIPO: Menor preço. OBJETO: Aquisição de materiais de consumo de biossegurança para as atividades das Policlínicas Odontológica e Médica, e de Atendimento Pré-Hospitalar para o GAEPH, conforme Edital e anexos. VALOR MÁXIMO DA CONTRATAÇÃO: R$ 1.171.386,51; PROGRAMA DE TRABALHO: 06.181.6217.3029.9512 e PT28.845.0903.00FM.0053; ELEMENTO DE DESPESA: 33.90.30-36; FONTE DO RECURSO:320 FUNCBM, 371 FUNCBM e 0151 FCDF. O DICOA informa a ABERTURA da licitação para o dia 10/11/2021, às 13:30h. LOCAL: site: www.gov.br/compras/pt-br. RETIRADA DO EDITAL pela internet, nos sites www.cbm.df.gov.br e www.gov.br/compras/pt-br. UASG: 170394. Inf.: (61) 3901-3614.

HÉLIO PEREIRA LIMA

Diretor

__________________

(*) Republicado por erro de grade, publicado no DODF nº 202, de 27 de outubro de 2021, página 39."
2332,"AVISO DE LICITAÇÃO   ABERTURA (*)
PREGÃO ELETRÔNICO Nº 55/2021

Processo: 00053-00080946/2021-13. TIPO: Menor preço. OBJETO: Contratação de empresa especializada para prestação de serviços de atendimento médico-veterinário aos cães pertencentes ao canil do Grupamento de Busca e Salvamento do Corpo de Bombeiros Militar do Distrito Federal, conforme Edital e anexos. VALOR MÁXIMO DA CONTRATAÇÃO: R$ 1.784.177,00; PROGRAMA DE TRABALHO: 28.845.0903.00NR.0053; ELEMENTO DE DESPESA: 33.90.39-50; FONTE DO RECURSO: 100 FCDF. O DICOA informa a ABERTURA da licitação para o dia 10/11/2021, às 13:30h. LOCAL: site: www.gov.br/compras/pt-br. RETIRADA DO EDITAL pela internet, nos sites www.cbm.df.gov.br e www.gov.br/compras/pt-br. UASG: 170394. Inf.: (61) 3901-3614.

HÉLIO PEREIRA LIMA

Diretor

__________________

(*) Republicado por erro de grade, publicado no DODF nº 202, de 27 de outubro de 2021, página 39."
2343,"AVISO DE ABERTURA PREGÃO ELETRÔNICO Nº 04/2022 - (UASG 450432)
Objeto: Registro de Preços para eventual para eventual aquisição de materiais e equipamentos diversos, a fim de atender as demandas as necessidades das Unidades Escolares, bem como das Unidades Administrativas da Secretaria de Estado de Educação do Distrito Federal   SEEDF. Total de itens: 129. Valor total estimado: R$ 27.904.406,86 (vinte e sete milhões, novecentos e quatro mil quatrocentos e seis reais e oitenta e seis centavos). Processo 00080-00245513/2021-92. Cadastro das Propostas: a partir de 19/01/2022. Abertura das Propostas: 31/1/2022, às 10hs, horário de Brasília. O Edital estará disponível nos endereços eletrônicos: www.comprasgovernamentais.gov.br e https://www.educacao.df.gov.br/pregao-eletronico/.

RENI  FERNANDES

Pregoeiro"
2353,"AVISO DE LICITAÇÃO DE COMPARAÇÃO DE PREÇO PUBLICA
PROJETO BR-L 1076   SDE-DF/BID

PROCIDADES   PROGRAMA DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL   ADES

Concorrência CPP nº 04/2021   SDE/DF - do tipo preço global, para aquisição de câmera para videoconferência (webcam com microfone embutido), visando atender as necessidades desta Secretaria de Estado de Desenvolvimento Econômico do Distrito Federal, com financiamento do Banco Interamericano de Desenvolvimento   BID. - Processo 00370-00002621/2020-90   valor estimado da contratação R$ 43.519,80 (quarenta e três mil quinhentos e dezenove reais e oitenta centavos) - Programa de Trabalho 22.661.6207.5021.0001   Modernização e Melhoria da Infraestrutura das Áreas de Desenvolvimento Econômico do DF, PROCIDADES /DF, natureza de despesa 4.4.90.51, Obras e Instalações - fonte 136 - Data e horário de realização da licitação: 16 de agosto de 2021 - às 10:30 horas (horário de Brasília). A Comissão Especial de Licitação da SDE torna público aos interessados a abertura da licitação acima na data e horário indicados, na sede desta SDE, no endereço Setor Comercial Norte, Quadra 02, Bloco  C , n° 900, 2º andar - Asa Norte - Brasília - DF. O edital e seus anexos deverão ser retirados conforme instruções contidas exclusivamente no endereço eletrônico site: http://www.sde.df.gov.br//, na página principal, aba  licitações , bem como, para acesso a outras informações acerca do referido certame.

Brasília/DF, 03 de agosto de 2021

VALTER DE CERQUEIRA JUNIOR

Presidente da Comissão"
2364,"AVISO DE ABERTURA DE COTAÇÃO ELETRÔNICA Nº 03/2021 - (UASG 450432)
Objeto: Aquisição de quadros de aviso para atender às demandas das Unidades Escolares de Ensino Médio em Tempo Integral da Secretaria de Estado de Educação do Distrito Federal. Valor total estimado: R$ 6.606,40 (seis mil, seiscentos e seis reais e quarenta centavos). Processo 00080-00077975/2021-71. Data do Encerramento da Cotação Eletrônica: às 10h00 do dia 06/09/2021, horário de Brasília. O Edital estará disponível no endereço eletrônico: http://www.educacao.df.gov.br/pregao-eletronico/.

DIEGO FERNANDEZ GOMES

Presidente"
