dodf,num_doc_dodf,data_doc_dodf,ato,texto_ato,hierarquia_lotacao,orgao,motivo,nome,matricula,cargo_efetivo,vigencia,matricula_SIAPE,cargo_comissionado,simbolo,a_pedido_ou_nao,IOB
81_231.20.11.8,231,20.11.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeado para outro cargo, JEFERSON FERREIRA DE ANDRADE DRADE do Cargo em Comissao, Simbolo DFA-05, de Encarregado, do Nucleo de Apoio a Feiras e Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Obras, da Administracao Regional do Park Way, da Coordenadoria das Cidades, da Secretaria de Estado de Governo do Distrito Federal.","Nucleo de Apoio a Feiras e Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Obras, da Administracao Regional do Park Way, da Coordenadoria das Cidades",Secretaria de Estado de Governo do Distrito Federal,por estar sendo nomeado para outro cargo,JEFERSON FERREIRA DE ANDRADE DRADE,,,,,Encarregado,DFA-05,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome I-nome O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
81_231.20.11.8,231,20.11.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeada para outro cargo, MARIA DE FATIMA OLIVEIRA COSTA do Cargo em Comissao, Simbolo DFA-05, de Encarregado, do Nucleo de Apoio a Feiras e Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao Regional de Brasilia, da Coordenadoria das Cidades, da Secretaria de Estado de Governo do Distrito Federal.","Nucleo de Apoio a Feiras e Bancas de Jornal, da Gerencia de Servicos Publicos, da Diretoria de Servicos, da Administracao Regional de Brasilia, da Coordenadoria das Cidades",Secretaria de Estado de Governo do Distrito Federal,por estar sendo nomeada para outro cargo,MARIA DE FATIMA OLIVEIRA COSTA,,,,,Encarregado,DFA-05,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome I-nome O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
81_231.20.11.8,231,20.11.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeado para outro cargo, ERIQUISSON CLAUDIO DA SILVA SOARES do Cargo em Comissao, Simbolo DFA-08, de Assistente Administrativo, do Conselho Tutelar de Santa Maria, da Coordenacao de Apoio Tecnico aos Conselhos Tutelares, da Secretaria de Estado de Justica, Direitos Humanos e Cidadania do Distrito Federal.","Conselho Tutelar de Santa Maria, da Coordenacao de Apoio Tecnico aos Conselhos Tutelares","Secretaria de Estado de Justica, Direitos Humanos e Cidadania do Distrito Federal",por estar sendo nomeado para outro cargo,ERIQUISSON CLAUDIO DA SILVA SOARES,,,,,Assistente Administrativo,DFA-08,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome I-nome O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR JOAQUIM CARLOS DA SILVA DE BARROS NETO, Carreira Medica (Clinica Medica), matricula 133.797-1, do Cargo de Natureza Especial, Simbolo CNE-05, de Subsecretario de Vigilancia a Saude, da Secretaria de Estado de Saude do Distrito Federal.",,Secretaria de Estado de Saude do Distrito Federal,,JOAQUIM CARLOS DA SILVA DE BARROS NETO,133.797-1,Medica (Clinica Medica),,,Subsecretario de Vigilancia a Saude,CNE-05,,O B-nome I-nome I-nome I-nome I-nome I-nome I-nome O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeado para outro cargo, FRANCISCO MICHAEL MARINHO SAMPAIO, Tecnico Administrativo, matricula 147.171-6, do Cargo em Comissao, Simbolo DFG11, 11, de Coordenador Geral de Medicamentos de Atencao Basica, da Diretoria de Suporte Material, da Unidade de Administracao Geral, da Secretaria de Estado de Saude do Distrito Federal.","Diretoria de Suporte Material, da Unidade de Administracao Geral",Secretaria de Estado de Saude do Distrito Federal,por estar sendo nomeado para outro cargo,FRANCISCO MICHAEL MARINHO SAMPAIO,147.171-6,Tecnico Administrativo,,,Coordenador Geral de Medicamentos de Atencao Basica,DFG11 11,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR LUIZ FERNANDO GOUVEA CALHEIROS, matricula 144.596-0, do Cargo em Comissao, Simbolo DFA-11, de Assessor de Auditoria, da Secretaria de Estado de Saude do Distrito Federal.",,Secretaria de Estado de Saude do Distrito Federal,,LUIZ FERNANDO GOUVEA CALHEIROS,144.596-0,,,,Assessor de Auditoria,DFA-11,,O B-nome I-nome I-nome I-nome O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeado para outro cargo, JOSE MARIA FREIRE, matricula 159.721-3, do Cargo de Natureza Especial, Simbolo CNE-05, de Diretor do Fundo de Saude do Distrito Federal.",,Fundo de Saude do Distrito Federal,por estar sendo nomeado para outro cargo,JOSE MARIA FREIRE,159.721-3,,,,Diretor,CNE-05,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome O O B-matricula O O O O O O O O B-simbolo O O B-cargo_comissionado O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeado para outro cargo, GUSTAVO FREITAS FONSECA, Tecnico Administrativo, matricula 151.298-6, do Cargo em Comissao, Simbolo DFG-07, de Presidente dente da Comissao de Padronizacao, da Diretoria de Suporte Material, da Unidade de Administracao cao Geral, da Secretaria de Estado de Saude do Distrito Federal.","Comissao de Padronizacao, da Diretoria de Suporte Material, da Unidade de Administracao cao Geral",Secretaria de Estado de Saude do Distrito Federal,por estar sendo nomeado para outro cargo,GUSTAVO FREITAS FONSECA,151.298-6,Tecnico Administrativo,,,Presidente dente,DFG-07,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O B-hierarquia_lotacao O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeado para outro cargo, CARLOS AUGUSTO CANDIDO, Motorista, matricula 136.405-7, do Cargo em Comissao, Simbolo DFG-09, de Gerente da Gerencia de Emergencia, da Diretoria de Atencao a Saude, da Diretoria Geral de Saude do Gama, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Emergencia, da Diretoria de Atencao a Saude, da Diretoria Geral de Saude do Gama",Secretaria de Estado de Saude do Distrito Federal,por estar sendo nomeado para outro cargo,CARLOS AUGUSTO CANDIDO,136.405-7,Motorista,,,Gerente,DFG-09,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome O B-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por motivo de Licenca Premio, RAIMUNDA DA SILVA OLIVEIRA, Tecnico Administrativo, matricula 120.213-8, do Cargo em Comissao, Simbolo DFA-03, de Secretario Administrativo, da Diretoria Geral de Saude do Gama, da Secretaria de Estado de Saude do Distrito Federal, a contar de 1o de agosto de 2008.",Diretoria Geral de Saude do Gama,Secretaria de Estado de Saude do Distrito Federal,por motivo de Licenca Premio,RAIMUNDA DA SILVA OLIVEIRA,120.213-8,Tecnico Administrativo,1o de agosto de 2008,,Secretario Administrativo,DFA-03,,O O B-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O O O O B-vigencia I-vigencia I-vigencia I-vigencia I-vigencia O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por motivo de Licenca Premio, WANDA CARMO DE SOUZA LOPES, Assistente Social, matricula 134.120-0, do Cargo em Comissao, Simbolo DFG-05, de Chefe do Nucleo de Servico Social da Gerencia de Diagnose e Terapia da Diretoria de Atencao a Saude, da Diretoria Geral de Saude da Asa Norte da Secretaria de Estado de Saude do Distrito Federal, a contar de 1o de setembro de 2008.","Nucleo de Servico Social da Gerencia de Diagnose e Terapia da Diretoria de Atencao a Saude, da Diretoria Geral de Saude da Asa Norte",Secretaria de Estado de Saude do Distrito Federal,por motivo de Licenca Premio,WANDA CARMO DE SOUZA LOPES,134.120-0,Assistente Social,1o de setembro de 2008,,Chefe,DFG-05,,O O B-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O O O O B-vigencia I-vigencia I-vigencia I-vigencia I-vigencia O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por motivo de Licenca Premio, IOLANDA MIEKO HAYASHI, Agente Servico Comp. Servico Social, matricula 144.241-4, do Cargo em Comissao, Simbolo DFA-05, de Chefe do Nucleo de Regulacao, Controle e Avaliacao, da Diretoria Atencao a Saude, da Diretoria Geral de Saude de Samambaia, da Secretaria de Estado de Saude do Distrito Federal, a contar de 1o de setembro de 2008.","Nucleo de Regulacao, Controle e Avaliacao, da Diretoria Atencao a Saude, da Diretoria Geral de Saude de Samambaia",Secretaria de Estado de Saude do Distrito Federal,por motivo de Licenca Premio,IOLANDA MIEKO HAYASHI,144.241-4,Agente Servico Comp. Servico Social,1o de setembro de 2008,,Chefe,DFA-05,,O O B-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O O O O B-vigencia I-vigencia I-vigencia I-vigencia I-vigencia O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeada para outro cargo, MARILIA VIEIRA MACHADO DA CUNHA CASTRO do Cargo em Comissao, Simbolo DFA-11, de Assessor, da Presidencia, do Instituto de Previdencia dos Servidores do Distrito Federal IPREV/DF. IPREV/DF.",Presidencia,Instituto de Previdencia dos Servidores do Distrito Federal IPREV/DF IPREV/DF,por estar sendo nomeada para outro cargo,MARILIA VIEIRA MACHADO DA CUNHA CASTRO,,,,,Assessor,DFA-11,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome I-nome I-nome O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O O O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeado para outro cargo, EDY VARNEY MACEDO PEREIRA do Cargo em Comissao, Simbolo DFA-12, de Assessor, da Gerencia de Acompanhamento Atuarial e Planejamento, da Divisao de Compensacao e Atuaria, da Diretoria de Previdencia do Instituto de Previdencia dos Servidores do Distrito Federal IPREV/DF. IPREV/DF.","Gerencia de Acompanhamento Atuarial e Planejamento, da Divisao de Compensacao e Atuaria, da Diretoria de Previdencia",Instituto de Previdencia dos Servidores do Distrito Federal IPREV/DF IPREV/DF,por estar sendo nomeado para outro cargo,EDY VARNEY MACEDO PEREIRA,,,,,Assessor,DFA-12,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O O O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR NAIR LELIS DE SOUSA do Cargo em Comissao, Simbolo DFG-14, de Diretor, da Diretoria de Ensino Superior, da Subsecretaria de Projetos Especiais e Ensino Superior, da Secretaria ria de Estado de Ciencia e Tecnologia do Distrito Federal.","Diretoria de Ensino Superior, da Subsecretaria de Projetos Especiais e Ensino Superior",Secretaria ria de Estado de Ciencia e Tecnologia do Distrito Federal,,NAIR LELIS DE SOUSA,,,,,Diretor,DFG-14,,O B-nome I-nome I-nome I-nome O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR VANESSA FERREIRA FERNANDES do Cargo em Comissao, Simbolo DFG-10, de Chefe, do Nucleo de Material e Servicos, da Gerencia de Gestao da Administracao, da Diretoria da Unidade de Administracao Geral da Fundacao de Apoio a Pesquisa, da Secretaria de Estado de Ciencia e Tecnologia do Distrito Federal.","Nucleo de Material e Servicos, da Gerencia de Gestao da Administracao, da Diretoria da Unidade de Administracao Geral da Fundacao de Apoio a Pesquisa",Secretaria de Estado de Ciencia e Tecnologia do Distrito Federal,,VANESSA FERREIRA FERNANDES,,,,,Chefe,DFG-10,,O B-nome I-nome I-nome O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por motivo de Licenca Premio, SAMELA CRISTINE RODRIGUES DE SOUZA, matricula 141.749-5, do cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Programacao de Material Medico-Hospitalar, da Gerencia de Programacao de Insumos, da Diretoria de Assistencia cia Farmaceutica, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Nucleo de Programacao de Material Medico-Hospitalar, da Gerencia de Programacao de Insumos, da Diretoria de Assistencia cia Farmaceutica, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,por motivo de Licenca Premio,SAMELA CRISTINE RODRIGUES DE SOUZA,141.749-5,,,,Chefe,DFG-07,,O O B-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome I-nome O O B-matricula O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
77_185.17.9.8,185,17.9.8,Ato_Exoneracao_Comissionado,"EXONERAR, por estar sendo nomeada para outro cargo, MARIA CRISTINA DE ALMEIDA E SILVA CORTE do Cargo de Natureza Especial, Simbolo CNE-07, de Assessor Especial de Auditoria, ria, do Instituto de Previdencia, dos Servidores do Distrito Federal IPREV/DF. IPREV/DF.",,"Instituto de Previdencia, dos Servidores do Distrito Federal IPREV/DF IPREV/DF",por estar sendo nomeada para outro cargo,MARIA CRISTINA DE ALMEIDA E SILVA CORTE,,,,,Assessor Especial de Auditoria ria,CNE-07,,O O B-motivo I-motivo I-motivo I-motivo I-motivo I-motivo I-motivo O B-nome I-nome I-nome I-nome I-nome I-nome I-nome O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O O O
