dodf,num_doc_dodf,data_doc_dodf,ato,texto_ato,hierarquia_lotacao,orgao,nome,matricula,cargo_efetivo,matricula_SIAPE,cargo_comissionado,simbolo,IOB
87_118.20.6.8,118,20.6.8,Ato_Nomeacao_Comissionado,"NOMEAR JOAO PAULO PATROCINA MARQUES para exercer o Cargo em Comissao, Simbolo DFA-06, de Secretario Administrativo, da Gerencia de Desenvolvimento Economico, mico, da Diretoria de Servicos, da Administracao Regional de Aguas Claras, da Coordenadoria doria das Cidades, da Secretaria de Estado de Governo do Distrito Federal.","Gerencia de Desenvolvimento Economico, mico, da Diretoria de Servicos, da Administracao Regional de Aguas Claras, da Coordenadoria doria das Cidades",Secretaria de Estado de Governo do Distrito Federal,JOAO PAULO PATROCINA MARQUES,,,,Secretario Administrativo,DFA-06,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR JOVAIR PEREIRA DA CRUZ para exercer o Cargo em Comissao, Simbolo DFA-06, de Assistente, da Gerencia de Administracao, do Centro Administrativo, da Secretaria cretaria de Estado de Governo do Distrito Federal.","Gerencia de Administracao, do Centro Administrativo",Secretaria cretaria de Estado de Governo do Distrito Federal,JOVAIR PEREIRA DA CRUZ,,,,Assistente,DFA-06,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR EDUARDO DANTAS DE QUEIROZ para exercer o Cargo em Comissao, Simbolo DFA-06, de Assistente, da Gerencia de Administracao, da Diretoria do Centro Administrativo, da Secretaria de Estado de Governo do Distrito Federal","Gerencia de Administracao, da Diretoria do Centro Administrativo",Secretaria de Estado de Governo do Distrito Federal,EDUARDO DANTAS DE QUEIROZ,,,,Assistente,DFA-06,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR EDNILZA LIMA DE OLIVEIRA para exercer o Cargo em Comissao, Simbolo DFA-05, de Assistente, da Gerencia de Administracao, do Centro Administrativo, da Secretaria cretaria de Estado de Governo do Distrito Federal.","Gerencia de Administracao, do Centro Administrativo",Secretaria cretaria de Estado de Governo do Distrito Federal,EDNILZA LIMA DE OLIVEIRA,,,,Assistente,DFA-05,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR SANDIZ CASTRO DUARTE para exercer o Cargo em Comissao, Simbolo DFA-05, de Assistente, da Gerencia de Administracao, do Centro Administrativo, da Secretaria cretaria de Estado de Governo do Distrito Federal.","Gerencia de Administracao, do Centro Administrativo",Secretaria cretaria de Estado de Governo do Distrito Federal,SANDIZ CASTRO DUARTE,,,,Assistente,DFA-05,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR GINA GABRIELA DE OLIVEIRA QUEIROZ para exercer o Cargo em Comissao, sao, Simbolo DFA-08, de Assistente, da Gerencia de Documentacao e Comunicacao Administrativa, nistrativa, do Centro Administrativo, da Secretaria de Estado de Governo do Distrito Federal","Gerencia de Documentacao e Comunicacao Administrativa, nistrativa, do Centro Administrativo",Secretaria de Estado de Governo do Distrito Federal,GINA GABRIELA DE OLIVEIRA QUEIROZ,,,,Assistente,DFA-08,O B-nome I-nome I-nome I-nome I-nome O O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR ROSANGELA ANA APRIGIO DAMASCENO para exercer o Cargo em Comissao, missao, Simbolo DFA-05, de Assistente, da Gerencia de Administracao, do Centro Administrativo, nistrativo, da Secretaria de Estado de Governo do Distrito Federal.","Gerencia de Administracao, do Centro Administrativo nistrativo",Secretaria de Estado de Governo do Distrito Federal,ROSANGELA ANA APRIGIO DAMASCENO,,,,Assistente,DFA-05,O B-nome I-nome I-nome I-nome O O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR JAQUELINE AGUIAR BARBOSA para exercer o Cargo em Comissao, Simbolo bolo DFA-05, de Assistente, da Gerencia de Administracao, do Centro Administrativo, da Secretaria de Estado de Governo do Distrito Federal.","Gerencia de Administracao, do Centro Administrativo",Secretaria de Estado de Governo do Distrito Federal,JAQUELINE AGUIAR BARBOSA,,,,Assistente,DFA-05,O B-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR CLEMENTE PIRES FERREIRA para exercer o Cargo em Comissao, Simbolo DFG-12, de Gerente, da Gerencia de Licenciamento, da Diretoria de Obras, da Administracao cao Regional de Aguas Claras, da Coordenadoria das Cidades da Secretaria de Estado de Governo do Distrito Federal.","Gerencia de Licenciamento, da Diretoria de Obras, da Administracao cao Regional de Aguas Claras, da Coordenadoria das Cidades",Secretaria de Estado de Governo do Distrito Federal,CLEMENTE PIRES FERREIRA,,,,Gerente,DFG-12,O B-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR o Agente de Policia GERALDO DA SILVA CORTES, matricula 37.346-X, SIAPE 1410306, para exercer o Cargo em Comissao, Simbolo DFG-10, de Chefe do Servico co de Apoio Logistico, Estatistica e Informatica da Coordenacao de Investigacao de Crimes Contra a Vida do Departamento de Policia Especializada da Policia Civil do Distrito Federal.","Servico co de Apoio Logistico, Estatistica e Informatica da Coordenacao de Investigacao de Crimes Contra a Vida do Departamento de Policia Especializada",Policia Civil do Distrito Federal,GERALDO DA SILVA CORTES,37.346-X,Agente de Policia,1410306,Chefe,DFG-10,O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo B-nome I-nome I-nome I-nome O O B-matricula O O B-matricula_SIAPE O O O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR o Delegado de Policia ERITO PEREIRA DA CUNHA, matricula 63.415-8, SIAPE 2410683, para exercer o Cargo em Comissao, Simbolo DFA-12, de Diretor-Adjunto da Divisao de Operacoes Especiais do Departamento de Atividades Especiais da Policia Civil do Distrito Federal.",Divisao de Operacoes Especiais do Departamento de Atividades Especiais,Policia Civil do Distrito Federal,ERITO PEREIRA DA CUNHA,63.415-8,Delegado de Policia,2410683,Diretor-Adjunto,DFA-12,O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo B-nome I-nome I-nome I-nome O O B-matricula O O B-matricula_SIAPE O O O O O O O O O B-simbolo O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR o Agente de Policia CLEBER PERALTA GOMES, matricula 27.619-7, SIAPE 1408772, para exercer o Cargo em Comissao, Simbolo DFG-08, de Chefe, da Secao de investigacao II da Divisao de Homicidios II da Coordenacao de Investigacao de Crimes Contra a Vida do Departamento de Policia Especializada da Policia Civil do Distrito Federal.",Secao de investigacao II da Divisao de Homicidios II da Coordenacao de Investigacao de Crimes Contra a Vida do Departamento de Policia Especializada,Policia Civil do Distrito Federal,CLEBER PERALTA GOMES,27.619-7,Agente de Policia,1408772,Chefe,DFG-08,O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo B-nome I-nome I-nome O O B-matricula O O B-matricula_SIAPE O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR o Agente de Policia CLEUDIMAR PEREIRA SARDINHA, matricula 58.3731, 1, SIAPE 1411898, para exercer o Cargo em Comissao, Simbolo DFG08, 08, de Chefe da Secao de Projetos da Divisao de Planejamento Administrativo do Departamento de Administracao nistracao Geral da Policia Civil do Distrito Federal.",Secao de Projetos da Divisao de Planejamento Administrativo do Departamento de Administracao nistracao Geral,Policia Civil do Distrito Federal,CLEUDIMAR PEREIRA SARDINHA,58.3731 1,Agente de Policia,1411898,Chefe,DFG08 08,O O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo B-nome I-nome I-nome O O B-matricula O O O O B-matricula_SIAPE O O O O O O O O O B-simbolo O O O O B-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O B-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR LUIZ SERGIO LACERDA GONCALVES, matricula 168.439-6, para exercer o Cargo de Natureza Especial, Simbolo CNE-05, de Subsecretario, da Subsecretaria de Operacoes de Seguranca Publica, da Secretaria de Estado de Seguranca Publica do Distrito Federal.",Subsecretaria de Operacoes de Seguranca Publica,Secretaria de Estado de Seguranca Publica do Distrito Federal,LUIZ SERGIO LACERDA GONCALVES,168.439-6,,,Subsecretario,CNE-05,O B-nome I-nome I-nome I-nome O O B-matricula O O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR MARCIA GISELE DA COSTA VALE para exercer o Cargo em Comissao, Simbolo bolo DFA-12, de Assessor, da Assessoria Tecnica Executiva, da Subsecretaria de Cidadania, da Secretaria de Estado de Justica, Direitos Humanos e Cidadania do Distrito Federal.","Assessoria Tecnica Executiva, da Subsecretaria de Cidadania","Secretaria de Estado de Justica, Direitos Humanos e Cidadania do Distrito Federal",MARCIA GISELE DA COSTA VALE,,,,Assessor,DFA-12,O B-nome I-nome I-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR JOSE MILSON ROCHA LIMA, matricula 165.044-4, para exercer o Cargo em Comissao, Simbolo DFA-05, de Assistente, do Servico de Atendimento Imediato ao Cidadao dao NA HORA, da Secretaria de Estado de Justica, Direitos Humanos e Cidadania do Distrito Federal.",Servico de Atendimento Imediato ao Cidadao dao NA HORA,"Secretaria de Estado de Justica, Direitos Humanos e Cidadania do Distrito Federal",JOSE MILSON ROCHA LIMA,165.044-4,,,Assistente,DFA-05,O B-nome I-nome I-nome I-nome O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR VALDSON RODRIGUES DOS SANTOS, matricula 163.953-6, para exercer o Cargo em Comissao, Simbolo DFG-08, de Supervisor, da Gerencia da Unidade Ceilandia,",Gerencia da Unidade Ceilandia,,VALDSON RODRIGUES DOS SANTOS,163.953-6,,,Supervisor,DFG-08,O B-nome I-nome I-nome I-nome O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O
86_161.18.8.8,161,18.8.8,Ato_Nomeacao_Comissionado,"NOMEAR o SBM/1 QBMG-1 FRANCISCO DAS CHAGAS GOMES FERREIRA, matricula tricula 07.263-X, do Corpo de Bombeiros Militar do Distrito Federal, no Cargo de Auxiliar Militar da Divisao Administrativa e de Operacoes da Subchefia de Comunicacoes e Informatica matica da Casa Militar da Governadoria do Distrito Federal, bem como CONCEDER o pagamento da Gratificacao de Funcao Militar, nos termos do Artigo 1o da Lei no 186, de 22 de novembro de 1991, alterada pela Lei no 2.885, de 09 de janeiro de 2002.",Divisao Administrativa e de Operacoes da Subchefia de Comunicacoes e Informatic matic,Casa Militara da Governadoria do Distrito Federal,FRANCISCO DAS CHAGAS GOMES FERREIRA,07.263-X,SBM/1 QBMG-1,,Auxiliar Militar,,O O B-cargo_efetivo I-cargo_efetivo B-nome I-nome I-nome I-nome I-nome O O O B-matricula O O O O O O O O O O O O O B-cargo_comissionado I-cargo_comissionado O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O O B-orgao O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
83_216.30.10.8,216,30.10.8,Ato_Nomeacao_Comissionado,"NOMEAR JOSE CARLOS TEIXEIRA VIULA, Carreira Medica (Cirurgia Geral), matricula, 128.186-0, para exercer o Cargo em Comissao, Simbolo DFG-14, de Diretor de Atencao a Saude, da Diretoria Geral de Saude de Ceilandia, da Secretaria de Estado de Saude do Distrito Federal",Diretoria Geral de Saude de Ceilandia,Secretaria de Estado de Saude do Distrito Federal,JOSE CARLOS TEIXEIRA VIULA,128.186-0,Carreira Medica (Cirurgia Geral),,Diretor de Atencao a Saude,DFG-14,O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
83_216.30.10.8,216,30.10.8,Ato_Nomeacao_Comissionado,"NOMEAR ELIANA MOREIRA VIANA CAVALCANTE para exercer o Cargo em Comissao, Simbolo DFA-05, de Supervisor de Emergencia, da Diretoria de Atencao a Saude, da Diretoria Geral de Saude de Ceilandia, da Secretaria de Estado de Saude do Distrito Federal.","Diretoria de Atencao a Saude, da Diretoria Geral de Saude de Ceilandia",Secretaria de Estado de Saude do Distrito Federal,ELIANA MOREIRA VIANA CAVALCANTE,,,,Supervisor de Emergencia,DFA-05,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
83_216.30.10.8,216,30.10.8,Ato_Nomeacao_Comissionado,"NOMEAR JANIO SOARES COELHO, Tecnico Administrativo, matricula 127.747-2, para exercer o Cargo em Comissao, Simbolo DFG-05, de Chefe, do Nucleo de Controle de Escalas, da Gerencia de Pessoal, da Diretoria de Atencao a Saude, da Diretoria Geral de Saude de Ceilandia, da Secretaria de Estado de Saude do Distrito Federal","Nucleo de Controle de Escalas, da Gerencia de Pessoal, da Diretoria de Atencao a Saude, da Diretoria Geral de Saude de Ceilandia",Secretaria de Estado de Saude do Distrito Federal,JANIO SOARES COELHO,127.747-2,Tecnico Administrativo,,Chefe,DFG-05,O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao
